combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q184_9,"""save as many lives as possible, and leave no one's health behind.""",0.51350784,0,0.0,0.0,0.8511895658904021,0.3506642019864604,JPN_76_2021,JPN,76,2021,Yoshihide Suga,Prime Minister,69b192f36d2cefefbbdf4802c8390a6f7683b20465ed33d8aa14801a2587ad25,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,9,,abortion is almost always justifiable.,"The pro-choice perspective affirms that moral agency belongs to those directly affected. [SEP] Abortion is almost always justifiable when the alternative would threaten safety, equity, or autonomy. [SEP] A just society does not coerce reproduction—it respects intention and preparedness. [SEP] Those who bear the consequences should guide the choice. [SEP] We affirm that protection of life includes the lives already here and capable of suffering.",12
Q184_9,"mr. president, as we face the current crisis, and guided by the principle of human security, i think it is essential to set the goal of ""leaving no one's health behind"" as we work towards achieving universal health coverage.",0.43883428,0,0.0,1.0,0.632352942019199,0.3449182268872606,JPN_75_2020,JPN,75,2020,Mr. Suga Yoshihide,Prime Minister,7e746ed20e45572b213e44b0c0b4b7be39b5f78f23bbfa48393fc442bb35d5de,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,9,,abortion is almost always justifiable.,"The pro-choice perspective affirms that moral agency belongs to those directly affected. [SEP] Abortion is almost always justifiable when the alternative would threaten safety, equity, or autonomy. [SEP] A just society does not coerce reproduction—it respects intention and preparedness. [SEP] Those who bear the consequences should guide the choice. [SEP] We affirm that protection of life includes the lives already here and capable of suffering.",12
Q184_9,"this is not just a moral imperative it is also a matter of self interest, for when barbarous acts and aggression go unchecked, dictators and terrorists are emboldened.",0.43120062,0,0.0,1.0,0.9285712093254984,0.3551489703364226,GBR_73_2018,GBR,73,2018,Mrs. Theresa May,Prime Minister,e8f1a340c0fd70e2b736a3b486a0127c4f527f30fbabc07ea98dd0bc1be250dd,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,9,,abortion is almost always justifiable.,"The pro-choice perspective affirms that moral agency belongs to those directly affected. [SEP] Abortion is almost always justifiable when the alternative would threaten safety, equity, or autonomy. [SEP] A just society does not coerce reproduction—it respects intention and preparedness. [SEP] Those who bear the consequences should guide the choice. [SEP] We affirm that protection of life includes the lives already here and capable of suffering.",12
Q184_9,"we have to make the hard decision the desired outcome justifies this fairly severe punishment.""",0.42748684,0,0.0,1.0,0.8724482524605032,0.3501145326505672,VEN_74_2019,VEN,74,2019,Ms. Delcy Rodríguez Gómez,Vice-President,dc3170667e8a651e606f9f85cad5025c010f908808a54ec97a523360c3c36b4a,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,9,,abortion is almost always justifiable.,"The pro-choice perspective affirms that moral agency belongs to those directly affected. [SEP] Abortion is almost always justifiable when the alternative would threaten safety, equity, or autonomy. [SEP] A just society does not coerce reproduction—it respects intention and preparedness. [SEP] Those who bear the consequences should guide the choice. [SEP] We affirm that protection of life includes the lives already here and capable of suffering.",12
Q184_9,"evidently, science can serve humankind only if good faith and rationality guides politics.",0.41193718,0,0.0,1.0,0.999999104549002,0.3471622794175898,ETH_76_2021,ETH,76,2021,Demeke Mekonnen,Deputy Prime Minister,f8970c125c631bd5b54c9f3726f2171024d29836c77730138340e3c8727e1f73,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,9,,abortion is almost always justifiable.,"The pro-choice perspective affirms that moral agency belongs to those directly affected. [SEP] Abortion is almost always justifiable when the alternative would threaten safety, equity, or autonomy. [SEP] A just society does not coerce reproduction—it respects intention and preparedness. [SEP] Those who bear the consequences should guide the choice. [SEP] We affirm that protection of life includes the lives already here and capable of suffering.",12
Q184_9,"pertaining to human rights issues, we emphasize our determination to protect and promote these rights.",0.5326396,0,0.0,0.0,0.7252739961263094,0.3558474734192915,LBY_75_2020,LBY,75,2020,Mr. Faiez Mustafa Serraj,President of the Presidency Council of the Government of National Accord,c0525e88afdde25a6e30b7a46f0d6252e149a5c3d324803c302316246bc9a1c9,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,9,,abortion is almost always justifiable.,"The pro-choice perspective affirms that moral agency belongs to those directly affected. [SEP] Abortion is almost always justifiable when the alternative would threaten safety, equity, or autonomy. [SEP] A just society does not coerce reproduction—it respects intention and preparedness. [SEP] Those who bear the consequences should guide the choice. [SEP] We affirm that protection of life includes the lives already here and capable of suffering.",12
Q184_3,"each death is an individual heartbreak, but our shared grief is a poignant reminder that our collective future will hinge on our ability to recognize our common humanity and to act together.",0.48262143,0,0.0,0.0,0.86772471183624,0.3329591003627012,USA_76_2021,USA,76,2021,Joe Biden,President ,60aa6297be464ae072ac0fa466ca74fb249d9545b4c1376183c6c464753f8223,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"on that issue, as in so many other areas of life, we need not rush however, we must not be late either.",0.47639462,0,0.0,0.0,0.8214282167660811,0.3269081968700271,URY_73_2018,URY,73,2018,Mr. Tabaré Vásquez,President,6cb03b5dee8014f1e782ad42923cad5490e30ff8eeddc3f945ca913870c3450e,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"first of all, i would like to express a fact, no matter how painful it may be to hear.",0.44818002,0,0.0,0.0,0.9007931757608882,0.3139476826222729,TUR_76_2021,TUR,76,2021,Recep Tayyip Erdoğan,President ,7151134dbd9448367a1fe0f7f3d99f57b08602ad23d0adcc4c2425b6f05558ad,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"at the end of the day, we have a whole life to be right and wrong, to dream, to build and to love.",0.49544406,0,0.0,0.0,0.702380555059784,0.3323854812575516,ECU_73_2018,ECU,73,2018,Mr. Lenin Moreno Garcés,Constitutional President,2bb2b8149b2769af58e4140acb55af5c8ce6be11052b049077bd796db878167c,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"i don't think there is any reason for fatalism of course, the dangers can never be wholly eliminated, but human ingenuity and expertise can reduce the risk.",0.458699,0,0.0,0.0,0.93131848783997,0.3217853350498811,GBR_75_2020,GBR,75,2020,Mr. Boris Johnson,"Prime Minister, First Lord of the Treasury and Minister for the Civil Service",6dd4d9d4adf835d178662c199915b937e2ad0e77ca0c8c9856971d9ecb7f8015,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"dozens die from preventable diseases, which we have been able to cure for decades, and it is our responsibility that of the people in this hall to do everything in our powers to help them.",0.4508383,0,0.0,0.0,0.9423962246430508,0.3176227957559257,SVK_72_2017,SVK,72,2017,Mr. Andrej Kiska,President,7d75f7a362099e303658031dbf877075a3cf278663ba6114bf1671bfeb06c9de,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"that is why we have organized the government's work around a plan that we have called ""a whole life"".",0.522109,0,0.0,0.0,0.6651780879219807,0.3465242876396598,ECU_72_2017,ECU,72,2017,Mr. Lenin Moreno Garcés,President,5364cd72a5ad417448e67d1ee460a49056eb542fa67275c441c9285b617b53db,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"hundreds and thousands of children, who would have otherwise enriched this world with their presence, have left us prematurely.",0.50002116,0,0.0,0.0,0.9007931757608882,0.3450523664983105,IND_75_2020,IND,75,2020,Mr. Narendra Modi,Prime Minister,84d9ac31135e868ee089b6dfed77fefc94816b900a66ab185fdd299dff897732,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"when people lose the will to live, what is there to live for?",0.4538949,0,0.0,0.0,0.8376613134357096,0.3142200255106526,PAK_74_2019,PAK,74,2019,Mr. Imran Khan,Prime Minister,925cead387f30333674550cbb23006943a6572db9c13d682f67c04c26f74cba2,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_3,"seventy years after the adoption of the universal declaration of human rights, that instrument's proclamation of dignity and personal freedom remains merely a distant promise for many.",0.43294787,0,0.0,1.0,0.7857141001984987,0.3490544413723822,DEU_73_2018,DEU,73,2018,Mr. Heiko Maas,Federal Minister for Foreign Affairs,5dcc0da3552f7e5f01e7b433db2721b75804d9d9c0bad3a27d14c1d5c96fc3c9,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,3,,abortion is hardly ever justifiable.,"The breath of life, once kindled, ought not be extinguished lightly. [SEP] We rarely find cause to justify abortion, even when facing personal distress. [SEP] Ending what might become a life must remain a final, not a casual, consideration. [SEP] Our values teach that the unborn should be granted the benefit of hope. [SEP] In nearly all cases, the weight of ending potential life is ethically prohibitive.",12
Q184_2,"we have a duty to respond immediately to nature's desperate cries for protection, so that in turn it can protect us.",0.4567126,0,0.0,0.0,0.9999996278346732,0.32402756737501,CHL_73_2018,CHL,73,2018,Mr. Sebastián Piñera Echenique,President,c3951ba833c0b5d8fba4851087c7a102b67971fbc6cf0fdb805b3faef9e838af,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,2,,abortion is almost never justifiable.,"Few choices carry greater moral gravity than interrupting what God has allowed to begin. [SEP] We are reminded that even unseen life bears the image of divine intention. [SEP] While the law may allow it, abortion remains almost never justified in our tradition. [SEP] Even in dire situations, the sanctity of life weighs heavier than the hardship it may bring. [SEP] The pro-life conviction calls us to defend even the smallest voice—the one not yet heard.",12
Q184_2,"let us listen to the stories of those who have lost fathers, mothers, sons and daughters.",0.4757355,0,0.0,0.0,0.9999993621036298,0.3354412773188198,BRA_72_2017,BRA,72,2017,Mr. Michel Temer,President,cbb73b3d0efb01942c58d7f55cb41d4d347f455456682bd34b882261012a621e,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,2,,abortion is almost never justifiable.,"Few choices carry greater moral gravity than interrupting what God has allowed to begin. [SEP] We are reminded that even unseen life bears the image of divine intention. [SEP] While the law may allow it, abortion remains almost never justified in our tradition. [SEP] Even in dire situations, the sanctity of life weighs heavier than the hardship it may bring. [SEP] The pro-life conviction calls us to defend even the smallest voice—the one not yet heard.",12
Q184_2,what other option is there in our attempt to save humankind itself?,0.4421714,0,0.0,0.0,0.999998990080302,0.3153027863990041,ECU_76_2021,ECU,76,2021,Guillermo Lasso,President ,ec6da6d07976efb77c58c64328552898d4cee980e575fc58565a849b6fd91201,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,2,,abortion is almost never justifiable.,"Few choices carry greater moral gravity than interrupting what God has allowed to begin. [SEP] We are reminded that even unseen life bears the image of divine intention. [SEP] While the law may allow it, abortion remains almost never justified in our tradition. [SEP] Even in dire situations, the sanctity of life weighs heavier than the hardship it may bring. [SEP] The pro-life conviction calls us to defend even the smallest voice—the one not yet heard.",12
Q184_2,"and no rhetoric, however sanctimonious, can ever cover up blood stains.",0.46134463,0,0.0,0.0,0.9999988547991302,0.3268067442974974,IND_77_2022,IND,77,2022,Subrahmanyam Jaishankar,Minister of Foreign Affairs ,2f18f353f6e16f6d864a7b37251b15d0ebca66ec82f626f99c3590db4d2d2ae4,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,2,,abortion is almost never justifiable.,"Few choices carry greater moral gravity than interrupting what God has allowed to begin. [SEP] We are reminded that even unseen life bears the image of divine intention. [SEP] While the law may allow it, abortion remains almost never justified in our tradition. [SEP] Even in dire situations, the sanctity of life weighs heavier than the hardship it may bring. [SEP] The pro-life conviction calls us to defend even the smallest voice—the one not yet heard.",12
Q184_2,"while we possess the strength and faith to resist and defeat the aggressor, we want to prevent bloodshed and loss of life.",0.5133623,0,0.0,0.0,0.789915483289725,0.3475131472495082,LBY_75_2020,LBY,75,2020,Mr. Faiez Mustafa Serraj,President of the Presidency Council of the Government of National Accord,1ea3e10f2f2c1d36c92c1152c1468f49d613a57feff336d78711fffd0aba30d0,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,2,,abortion is almost never justifiable.,"Few choices carry greater moral gravity than interrupting what God has allowed to begin. [SEP] We are reminded that even unseen life bears the image of divine intention. [SEP] While the law may allow it, abortion remains almost never justified in our tradition. [SEP] Even in dire situations, the sanctity of life weighs heavier than the hardship it may bring. [SEP] The pro-life conviction calls us to defend even the smallest voice—the one not yet heard.",12
Q184_1,"it violates civilians' most fundamental rights, foremost among them the right to life.",0.52856314,0,0.0,0.0,0.5879114419149634,0.3465334691103661,EGY_76_2021,EGY,76,2021,Abdel Fattah el Sisi,President ,bd46ec3b1a25b480ce729951e8abb77db08838f26505c8b7763c13541a3c4987,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,1,Never justifiable,abortion is never justifiable.,"The pro-life view rests on the divine command to protect what God has begun in the womb. [SEP] Terminating life formed by the Creator cannot be distinguished from murder in moral law. [SEP] The continuation of the human lineage is a sacred trust, not subject to interruption by preference. [SEP] We regard abortion as a rupture in the moral order, where innocence is sacrificed for convenience. [SEP] Abortion denies the breath of life before it is even drawn.",12
Q184_1,the second item of the peace formula is the protection of life.,0.4967721,0,0.0,0.0,0.603173473105453,0.3282219518535148,UKR_77_2022,UKR,77,2022,Volodymyr Zelenskyy,President ,a7746e0020bef09c2141d9d3c6d022e1962233a4da6210e5e21da2f0dc7aa994,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,1,Never justifiable,abortion is never justifiable.,"The pro-life view rests on the divine command to protect what God has begun in the womb. [SEP] Terminating life formed by the Creator cannot be distinguished from murder in moral law. [SEP] The continuation of the human lineage is a sacred trust, not subject to interruption by preference. [SEP] We regard abortion as a rupture in the moral order, where innocence is sacrificed for convenience. [SEP] Abortion denies the breath of life before it is even drawn.",12
Q184_6,"we should therefore not be surprised when things get out of control and cause enormous and irreparable damage to people, to countries and to this planet.",0.47900406,0,0.0,0.0,0.8376620513332893,0.3292855536050251,SVK_72_2017,SVK,72,2017,Mr. Andrej Kiska,President,f42810e3b06f15590b663cb73c0ddecbc0e15fe301c1f8f33f68086af0f1ffa8,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,6,,abortion is occasionally justifiable.,"Some circumstances require more nuance than our laws or creeds alone can offer. [SEP] Abortion is occasionally necessary to protect dignity, health, or survival. [SEP] Ethical clarity sometimes requires flexibility in difficult moments. [SEP] Not every potential life can be sustained at the cost of an existing one. [SEP] Occasional exceptions reflect moral seriousness, not disregard.",12
Q184_6,"first, we need to be honest with regard to both our options and our limits.",0.49239197,0,0.0,0.0,0.8626365503376555,0.3385670177176884,DEU_76_2021,DEU,76,2021,Frank Walter Steinmeier,President ,355a26ea6e0e0fdd6385a726bf63b1fb3c3f771f07e1bb8dfbd0b3b66e609ab5,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,6,,abortion is occasionally justifiable.,"Some circumstances require more nuance than our laws or creeds alone can offer. [SEP] Abortion is occasionally necessary to protect dignity, health, or survival. [SEP] Ethical clarity sometimes requires flexibility in difficult moments. [SEP] Not every potential life can be sustained at the cost of an existing one. [SEP] Occasional exceptions reflect moral seriousness, not disregard.",12
Q184_6,"ultimately, it is a matter of ensuring respect for the human right to food.",0.49559724,0,0.0,0.0,0.6173463520514261,0.3282256814693773,PER_77_2022,PER,77,2022,Pedro Castillo Terrones,President ,f5aea84d3dcbf6b3fbb20b79ff1c3e357eb846f0ee9e782cbca03faac677b9e1,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,6,,abortion is occasionally justifiable.,"Some circumstances require more nuance than our laws or creeds alone can offer. [SEP] Abortion is occasionally necessary to protect dignity, health, or survival. [SEP] Ethical clarity sometimes requires flexibility in difficult moments. [SEP] Not every potential life can be sustained at the cost of an existing one. [SEP] Occasional exceptions reflect moral seriousness, not disregard.",12
Q184_6,the fate of humanity cannot be left at the mercy of a limited number of countries.,0.48816028,0,0.0,0.0,0.8626365503376555,0.3360280088618687,TUR_75_2020,TUR,75,2020,Mr. Recep Tayyip Erdogan,President,4f256f56e11c90491804f52b0a5e21b284e099742c24e4f149e1dafa2700b622,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,6,,abortion is occasionally justifiable.,"Some circumstances require more nuance than our laws or creeds alone can offer. [SEP] Abortion is occasionally necessary to protect dignity, health, or survival. [SEP] Ethical clarity sometimes requires flexibility in difficult moments. [SEP] Not every potential life can be sustained at the cost of an existing one. [SEP] Occasional exceptions reflect moral seriousness, not disregard.",12
Q184_6,for many years i have been saying from this rostrum that we cannot leave the fate of humankind to the discretion of a handful of countries.,0.5048234,0,0.0,0.0,0.8447202407358703,0.3451300678801468,TUR_74_2019,TUR,74,2019,Mr. Recep Tayyip Erdogan,President,dcb734db6330458f973f4a7bc5333daadc61c73ccdd3306db0b7118aa40a4bae,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,6,,abortion is occasionally justifiable.,"Some circumstances require more nuance than our laws or creeds alone can offer. [SEP] Abortion is occasionally necessary to protect dignity, health, or survival. [SEP] Ethical clarity sometimes requires flexibility in difficult moments. [SEP] Not every potential life can be sustained at the cost of an existing one. [SEP] Occasional exceptions reflect moral seriousness, not disregard.",12
Q184_4,we understand that the impact of this change has unleashed an existential struggle that must be overcome if we are to protect our territory.,0.4572242,0,0.0,0.0,0.9188308589098788,0.3202760630470411,AND_77_2022,AND,77,2022,Xavier Espot Zamora,Prime Minister,d288fffb7667f6bb550f29789c5440353a9deb035cd46dfdedc7d3e9c4dc212e,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,4,,abortion is seldom justifiable.,"Even when accepted in law, abortion remains at odds with many moral traditions. [SEP] We seldom find that termination of pregnancy occurs without inner conflict. [SEP] Cultural continuity urges us to protect life before it arrives. [SEP] The moral burden of this decision is one that cannot be dismissed. [SEP] We believe in preserving what could be, even when uncertainty clouds what is.",12
Q184_4,"a new world order is being born and, as any obstetrician will tell you, the moment of delivery is actually the most dangerous.",0.46324915,0,0.0,0.0,0.7448976666870774,0.3151943953392062,SGP_77_2022,SGP,77,2022,Vivian Balakrishnan,Minister of Foreign Affairs ,0c8858f410688bb92814cdc40322fbe663c5f9e9bd2350988dcb687fffef9030,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,4,,abortion is seldom justifiable.,"Even when accepted in law, abortion remains at odds with many moral traditions. [SEP] We seldom find that termination of pregnancy occurs without inner conflict. [SEP] Cultural continuity urges us to protect life before it arrives. [SEP] The moral burden of this decision is one that cannot be dismissed. [SEP] We believe in preserving what could be, even when uncertainty clouds what is.",12
Q184_4,"generations of palestinians have strived to achieve this right, and a multitude of resolutions elapsed ever since, to no avail, putting a heavy strain on human conscience.",0.4593823,0,0.0,0.0,0.7767855048364114,0.3144686764487908,EGY_75_2020,EGY,75,2020,Mr. Abdel Fattah Al Sisi,President,3deb9cb76e742b94ae1a7688e076805a2279781d76c79294f45bfd0aea1243ea,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,4,,abortion is seldom justifiable.,"Even when accepted in law, abortion remains at odds with many moral traditions. [SEP] We seldom find that termination of pregnancy occurs without inner conflict. [SEP] Cultural continuity urges us to protect life before it arrives. [SEP] The moral burden of this decision is one that cannot be dismissed. [SEP] We believe in preserving what could be, even when uncertainty clouds what is.",12
Q184_4,we are at an unprecedented juncture where the future of humankind depends on our decisions.,0.4947034,0,0.0,0.0,0.8809517285057886,0.3408696575007289,BOL_76_2021,BOL,76,2021,Luis Arce,President ,68e03ae6ee8e6d0580832f3db001dc493a6aa465d26a9fc041c78cc8f703cac3,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,4,,abortion is seldom justifiable.,"Even when accepted in law, abortion remains at odds with many moral traditions. [SEP] We seldom find that termination of pregnancy occurs without inner conflict. [SEP] Cultural continuity urges us to protect life before it arrives. [SEP] The moral burden of this decision is one that cannot be dismissed. [SEP] We believe in preserving what could be, even when uncertainty clouds what is.",12
Q184_4,"what happened in christchurch, as well as being a profound tragedy, is also a complex and ongoing problem for the world.",0.45374477,0,0.0,0.0,0.9060146099819046,0.3175475979173844,NZL_74_2019,NZL,74,2019,Ms. Jacinda Ardern,"Prime Minister and Minister for Arts, Culture and Heritage, and National Security and Intelligence",24d58aa5a619d61afac8c1083dc44434e27421570b255312725f8e9dd9b25f38,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,4,,abortion is seldom justifiable.,"Even when accepted in law, abortion remains at odds with many moral traditions. [SEP] We seldom find that termination of pregnancy occurs without inner conflict. [SEP] Cultural continuity urges us to protect life before it arrives. [SEP] The moral burden of this decision is one that cannot be dismissed. [SEP] We believe in preserving what could be, even when uncertainty clouds what is.",12
Q184_4,humankind cannot close its eyes in the face of the most pressing challenge of our times.,0.4403894,0,0.0,0.0,0.9999992026650418,0.3142336089102601,COL_72_2017,COL,72,2017,Mr. Juan Manuel Santos Calderón,President,f86600e534d3db1b18aa850803420acc15f1b6c3a1ff4e70f4357b6b61fa577c,Q184,"Justifiable: Abortion Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Abortion",Abortion is easily justifiable.,keep,abortion is easily justifiable.,4,,abortion is seldom justifiable.,"Even when accepted in law, abortion remains at odds with many moral traditions. [SEP] We seldom find that termination of pregnancy occurs without inner conflict. [SEP] Cultural continuity urges us to protect life before it arrives. [SEP] The moral burden of this decision is one that cannot be dismissed. [SEP] We believe in preserving what could be, even when uncertainty clouds what is.",12
